TaskId	TaskName	TaskType	MapId	PosX	PosY	MapName	NpcId	Num	LevelSeg	color
0	Toạ độ train	105	122	1896	3360	漠北草原			0	pink
0	Toạ độ train	105	122	1968	3376	漠北草原			0	pink
0	Toạ độ train	105	122	1928	3456	漠北草原			0	pink
0	Toạ độ train	105	122	1704	3552	漠北草原			0	pink
0	Toạ độ train	105	122	1760	3568	漠北草原			0	pink
0	Toạ độ train	105	122	1624	3616	漠北草原			0	pink
0	Toạ độ train	105	122	1768	3632	漠北草原			0	pink
0	Toạ độ train	105	122	1720	3680	漠北草原			0	pink
0	Toạ độ train	105	122	1632	3712	漠北草原			0	pink
0	Toạ độ train	105	122	1808	3568	漠北草原			0	pink
0	Toạ độ train	105	122	1824	3648	漠北草原			0	pink
0	Toạ độ train	105	122	1824	3728	漠北草原			0	pink
0	Toạ độ train	105	122	1856	3552	漠北草原			0	pink
0	Toạ độ train	105	122	1960	3552	漠北草原			0	pink
0	Toạ độ train	105	122	1960	3648	漠北草原			0	pink
0	Toạ độ train	105	122	1952	3744	漠北草原			0	pink
0	Toạ độ train	105	127	1600	2928	蚩尤洞			0	pink
0	Toạ độ train	105	127	1600	3024	蚩尤洞			0	pink
0	Toạ độ train	105	127	1680	2992	蚩尤洞			0	pink
0	Toạ độ train	105	127	1656	3088	蚩尤洞			0	pink
0	Toạ độ train	105	127	1776	2960	蚩尤洞			0	pink
0	Toạ độ train	105	127	1832	2960	蚩尤洞			0	pink
0	Toạ độ train	105	127	1776	3056	蚩尤洞			0	pink
0	Toạ độ train	105	127	1872	3024	蚩尤洞			0	pink
0	Toạ độ train	105	127	1608	3136	蚩尤洞			0	pink
0	Toạ độ train	105	127	1608	3280	蚩尤洞			0	pink
0	Toạ độ train	105	127	1720	3072	蚩尤洞			0	pink
0	Toạ độ train	105	127	1712	3152	蚩尤洞			0	pink
0	Toạ độ train	105	127	1768	3152	蚩尤洞			0	pink
0	Toạ độ train	105	127	1760	3232	蚩尤洞			0	pink
0	Toạ độ train	105	125	1640	3328	大禹台			0	pink
0	Toạ độ train	105	125	1728	3280	大禹台			0	pink
0	Toạ độ train	105	125	1656	3376	大禹台			0	pink
0	Toạ độ train	105	125	1712	3392	大禹台			0	pink
0	Toạ độ train	105	125	1784	3312	大禹台			0	pink
0	Toạ độ train	105	125	1624	3504	大禹台			0	pink
0	Toạ độ train	105	125	1712	3472	大禹台			0	pink
0	Toạ độ train	105	125	1824	3264	大禹台			0	pink
0	Toạ độ train	105	125	1792	3408	大禹台			0	pink
0	Toạ độ train	105	125	1840	3408	大禹台			0	pink
0	Toạ độ train	105	125	1904	3392	大禹台			0	pink
0	Toạ độ train	105	125	1952	3344	大禹台			0	pink
0	Toạ độ train	105	125	1856	3488	大禹台			0	pink
0	Toạ độ train	105	125	1944	3456	大禹台			0	pink
0	Toạ độ train	105	125	1616	3680	大禹台			0	pink
0	Toạ độ train	105	125	1672	3616	大禹台			0	pink
0	Toạ độ train	105	125	1728	3600	大禹台			0	pink
0	Toạ độ train	105	125	1656	3824	大禹台			0	pink
0	Toạ độ train	105	125	1728	3776	大禹台			0	pink
0	Toạ độ train	105	125	1792	3728	大禹台			0	pink
0	Toạ độ train	105	125	1712	3824	大禹台			0	pink
0	Toạ độ train	105	125	1784	3840	大禹台			0	pink
0	Toạ độ train	105	125	1824	3664	大禹台			0	pink
0	Toạ độ train	105	125	1864	3616	大禹台			0	pink
0	Toạ độ train	105	125	1912	3584	大禹台			0	pink
0	Toạ độ train	105	125	1960	3632	大禹台			0	pink
0	Toạ độ train	105	125	1920	3728	大禹台			0	pink
0	Toạ độ train	105	125	1976	3712	大禹台			0	pink
0	Toạ độ train	105	125	1824	3520	大禹台			0	pink
0	Toạ độ train	105	125	1944	3824	大禹台			0	pink
0	Toạ độ train	105	124	1448	3024	活死人墓			0	pink
0	Toạ độ train	105	124	1496	3104	活死人墓			0	pink
0	Toạ độ train	105	124	1552	3136	活死人墓			0	pink
0	Toạ độ train	105	124	1488	3248	活死人墓			0	pink
0	Toạ độ train	105	124	1792	2992	活死人墓			0	pink
0	Toạ độ train	105	124	1632	3104	活死人墓			0	pink
0	Toạ độ train	105	124	1712	3072	活死人墓			0	pink
0	Toạ độ train	105	124	1832	3024	活死人墓			0	pink
0	Toạ độ train	105	124	1736	3168	活死人墓			0	pink
0	Toạ độ train	105	124	1528	3296	活死人墓			0	pink
0	Toạ độ train	105	124	1496	3360	活死人墓			0	pink
0	Toạ độ train	105	124	1576	3360	活死人墓			0	pink
0	Toạ độ train	105	124	1584	3424	活死人墓			0	pink
0	Toạ độ train	105	124	1640	3264	活死人墓			0	pink
0	Toạ độ train	105	124	1696	3296	活死人墓			0	pink
0	Toạ độ train	105	124	1624	3408	活死人墓			0	pink
0	Toạ độ train	105	128	1600	3152	锁云渊			0	pink
0	Toạ độ train	105	128	1648	3168	锁云渊			0	pink
0	Toạ độ train	105	128	1608	3264	锁云渊			0	pink
0	Toạ độ train	105	128	1672	3264	锁云渊			0	pink
0	Toạ độ train	105	128	1616	3376	锁云渊			0	pink
0	Toạ độ train	105	128	1696	3344	锁云渊			0	pink
0	Toạ độ train	105	128	1600	3520	锁云渊			0	pink
0	Toạ độ train	105	128	1720	3136	锁云渊			0	pink
0	Toạ độ train	105	128	1768	3152	锁云渊			0	pink
0	Toạ độ train	105	128	1824	3168	锁云渊			0	pink
0	Toạ độ train	105	128	1880	3184	锁云渊			0	pink
0	Toạ độ train	105	128	1888	3184	锁云渊			0	pink
0	Toạ độ train	105	128	1832	3248	锁云渊			0	pink
0	Toạ độ train	105	128	1776	3280	锁云渊			0	pink
0	Toạ độ train	105	128	1824	3392	锁云渊			0	pink
0	Toạ độ train	105	128	1872	3360	锁云渊			0	pink
0	Toạ độ train	105	128	1936	3328	锁云渊			0	pink
0	Toạ độ train	105	128	1936	3456	锁云渊			0	pink
0	Toạ độ train	105	128	1888	3520	锁云渊			0	pink
0	Toạ độ train	105	128	1944	3552	锁云渊			0	pink
0	Toạ độ train	105	128	1840	3616	锁云渊			0	pink
0	Toạ độ train	105	128	1928	3616	锁云渊			0	pink
0	Toạ độ train	105	128	1648	3648	锁云渊			0	pink
0	Toạ độ train	105	128	1696	3648	锁云渊			0	pink
0	Toạ độ train	105	128	1744	3648	锁云渊			0	pink
0	Toạ độ train	105	128	1688	3760	锁云渊			0	pink
0	Toạ độ train	105	128	1752	3776	锁云渊			0	pink
0	Toạ độ train	105	128	1808	3760	锁云渊			0	pink
0	Toạ độ train	105	126	1632	3248	三峡栈道			0	pink
0	Toạ độ train	105	126	1728	3248	三峡栈道			0	pink
0	Toạ độ train	105	126	1776	3280	三峡栈道			0	pink
0	Toạ độ train	105	126	1848	3280	三峡栈道			0	pink
0	Toạ độ train	105	126	1680	3328	三峡栈道			0	pink
0	Toạ độ train	105	126	1712	3472	三峡栈道			0	pink
0	Toạ độ train	105	126	1752	3456	三峡栈道			0	pink
0	Toạ độ train	105	126	1552	3424	三峡栈道			0	pink
0	Toạ độ train	105	126	1624	3456	三峡栈道			0	pink
0	Toạ độ train	105	126	1544	3504	三峡栈道			0	pink
0	Toạ độ train	105	126	1592	3536	三峡栈道			0	pink
0	Toạ độ train	105	126	1544	3632	三峡栈道			0	pink
0	Toạ độ train	105	126	1584	3680	三峡栈道			0	pink
0	Toạ độ train	105	126	1840	3440	三峡栈道			0	pink
0	Toạ độ train	105	126	1888	3472	三峡栈道			0	pink
0	Toạ độ train	105	126	1768	3568	三峡栈道			0	pink
0	Toạ độ train	105	126	1888	3536	三峡栈道			0	pink
0	Toạ độ train	105	126	1768	3648	三峡栈道			0	pink
0	Toạ độ train	105	126	1872	3664	三峡栈道			0	pink
0	Toạ độ train	105	126	1576	3840	三峡栈道			0	pink
0	Toạ độ train	105	126	1640	3824	三峡栈道			0	pink
0	Toạ độ train	105	126	1696	3744	三峡栈道			0	pink
0	Toạ độ train	105	126	1752	3760	三峡栈道			0	pink
0	Toạ độ train	105	126	1864	3792	三峡栈道			0	pink
0	Toạ độ train	105	126	1800	3840	三峡栈道			0	pink
0	Toạ độ train	105	129	1688	3280	伏流洞			0	pink
0	Toạ độ train	105	129	1776	3296	风陵渡			0	pink
0	Toạ độ train	105	129	1672	3424	风陵渡			0	pink
0	Toạ độ train	105	129	1792	3408	风陵渡			0	pink
0	Toạ độ train	105	129	1824	3264	风陵渡			0	pink
0	Toạ độ train	105	129	1872	3296	风陵渡			0	pink
0	Toạ độ train	105	129	1872	3392	风陵渡			0	pink
0	Toạ độ train	105	129	1856	3520	风陵渡			0	pink
0	Toạ độ train	105	129	1640	3552	风陵渡			0	pink
0	Toạ độ train	105	129	1696	3568	风陵渡			0	pink
0	Toạ độ train	105	129	1672	3664	风陵渡			0	pink
0	Toạ độ train	105	129	1776	3520	风陵渡			0	pink
0	Toạ độ train	105	129	1768	3648	风陵渡			0	pink
0	Toạ độ train	105	129	1856	3664	风陵渡			0	pink
0	Toạ độ train	115	135	1672	3408	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1640	3456	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1752	3392	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1592	3440	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1712	3440	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1624	3536	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1832	3344	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1888	3328	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1840	3424	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1872	3520	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1992	3360	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1960	3456	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1920	3536	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1600	3616	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1696	3616	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1656	3744	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1704	3808	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1736	3648	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1632	3856	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1752	3856	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1984	3584	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1864	3776	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1968	3680	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1920	3808	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1984	3856	夜郎旧墟			0	pink
0	Toạ độ train	115	135	1808	3856	夜郎旧墟			0	pink
0	Toạ độ train	115	137	1824	3264	桃花源			0	pink
0	Toạ độ train	115	137	1776	3312	桃花源			0	pink
0	Toạ độ train	115	137	1864	3296	桃花源			0	pink
0	Toạ độ train	115	137	1808	3360	桃花源			0	pink
0	Toạ độ train	115	137	1648	3472	桃花源			0	pink
0	Toạ độ train	115	137	1736	3456	桃花源			0	pink
0	Toạ độ train	115	137	1960	3456	桃花源			0	pink
0	Toạ độ train	115	137	1672	3536	桃花源			0	pink
0	Toạ độ train	115	137	1920	3344	桃花源			0	pink
0	Toạ độ train	115	137	1968	3328	桃花源			0	pink
0	Toạ độ train	115	137	1984	3424	桃花源			0	pink
0	Toạ độ train	115	137	1952	3504	桃花源			0	pink
0	Toạ độ train	115	137	2000	3520	桃花源			0	pink
0	Toạ độ train	115	137	1632	3616	桃花源			0	pink
0	Toạ độ train	115	137	1688	3680	桃花源			0	pink
0	Toạ độ train	115	137	1672	3744	桃花源			0	pink
0	Toạ độ train	115	137	1712	3808	桃花源			0	pink
0	Toạ độ train	115	137	1672	3808	桃花源			0	pink
0	Toạ độ train	115	137	1976	3632	桃花源			0	pink
0	Toạ độ train	115	137	1800	3776	桃花源			0	pink
0	Toạ độ train	115	137	1960	3744	桃花源			0	pink
0	Toạ độ train	115	137	1896	3808	桃花源			0	pink
0	Toạ độ train	115	137	1968	3856	桃花源			0	pink
0	Toạ độ train	115	137	1856	3888	桃花源			0	pink
0	Toạ độ train	115	134	1664	3216	神女峰			0	pink
0	Toạ độ train	115	134	1712	3216	神女峰			0	pink
0	Toạ độ train	115	134	1800	3200	神女峰			0	pink
0	Toạ độ train	115	134	1696	3312	神女峰			0	pink
0	Toạ độ train	115	134	1752	3280	神女峰			0	pink
0	Toạ độ train	115	134	1816	3328	神女峰			0	pink
0	Toạ độ train	115	134	1608	3296	神女峰			0	pink
0	Toạ độ train	115	134	1592	3456	神女峰			0	pink
0	Toạ độ train	115	134	1648	3456	神女峰			0	pink
0	Toạ độ train	115	134	1664	3552	神女峰			0	pink
0	Toạ độ train	115	134	1600	3568	神女峰			0	pink
0	Toạ độ train	115	134	1584	3712	神女峰			0	pink
0	Toạ độ train	115	134	1952	3264	神女峰			0	pink
0	Toạ độ train	115	134	1896	3312	神女峰			0	pink
0	Toạ độ train	115	134	1856	3392	神女峰			0	pink
0	Toạ độ train	115	134	1904	3376	神女峰			0	pink
0	Toạ độ train	115	134	1880	3504	神女峰			0	pink
0	Toạ độ train	115	134	1912	3616	神女峰			0	pink
0	Toạ độ train	115	134	1920	3696	神女峰			0	pink
0	Toạ độ train	115	134	1744	3648	神女峰			0	pink
0	Toạ độ train	115	134	1800	3680	神女峰			0	pink
0	Toạ độ train	115	134	1856	3680	神女峰			0	pink
0	Toạ độ train	115	134	1736	3744	神女峰			0	pink
0	Toạ độ train	115	134	1776	3792	神女峰			0	pink
0	Toạ độ train	115	134	1872	3792	神女峰			0	pink
0	Toạ độ train	115	134	1648	3808	神女峰			0	pink
0	Toạ độ train	115	133	1584	3264	梁山泊			0	pink
0	Toạ độ train	115	133	1664	3232	梁山泊			0	pink
0	Toạ độ train	115	133	1632	3264	梁山泊			0	pink
0	Toạ độ train	115	133	1584	3344	梁山泊			0	pink
0	Toạ độ train	115	133	1704	3312	梁山泊			0	pink
0	Toạ độ train	115	133	1792	3232	梁山泊			0	pink
0	Toạ độ train	115	133	1824	3296	梁山泊			0	pink
0	Toạ độ train	115	133	1792	3360	梁山泊			0	pink
0	Toạ độ train	115	133	1832	3408	梁山泊			0	pink
0	Toạ độ train	115	133	1864	3456	梁山泊			0	pink
0	Toạ độ train	115	133	1912	3520	梁山泊			0	pink
0	Toạ độ train	115	133	1576	3648	梁山泊			0	pink
0	Toạ độ train	115	133	1632	3600	梁山泊			0	pink
0	Toạ độ train	115	133	1576	3744	梁山泊			0	pink
0	Toạ độ train	115	133	1720	3696	梁山泊			0	pink
0	Toạ độ train	115	133	1672	3728	梁山泊			0	pink
0	Toạ độ train	115	133	1920	3792	梁山泊			0	pink
0	Toạ độ train	115	133	1776	3696	梁山泊			0	pink
0	Toạ độ train	115	133	1848	3728	梁山泊			0	pink
0	Toạ độ train	115	133	1816	3648	梁山泊			0	pink
0	Toạ độ train	115	132	1600	3200	阿房废墟			0	pink
0	Toạ độ train	115	132	1664	3232	阿房废墟			0	pink
0	Toạ độ train	115	132	1632	3328	阿房废墟			0	pink
0	Toạ độ train	115	132	1736	3392	阿房废墟			0	pink
0	Toạ độ train	115	132	1680	3472	阿房废墟			0	pink
0	Toạ độ train	115	132	1584	3408	阿房废墟			0	pink
0	Toạ độ train	115	132	1784	3216	阿房废墟			0	pink
0	Toạ độ train	115	132	1864	3184	阿房废墟			0	pink
0	Toạ độ train	115	132	1936	3248	阿房废墟			0	pink
0	Toạ độ train	115	132	1896	3344	阿房废墟			0	pink
0	Toạ độ train	115	132	1800	3408	阿房废墟			0	pink
0	Toạ độ train	115	132	1640	3616	阿房废墟			0	pink
0	Toạ độ train	115	132	1576	3616	阿房废墟			0	pink
0	Toạ độ train	115	132	1576	3680	阿房废墟			0	pink
0	Toạ độ train	115	132	1720	3712	阿房废墟			0	pink
0	Toạ độ train	115	132	1672	3760	阿房废墟			0	pink
0	Toạ độ train	115	132	1904	3488	阿房废墟			0	pink
0	Toạ độ train	115	132	1912	3584	阿房废墟			0	pink
0	Toạ độ train	115	132	1840	3680	阿房废墟			0	pink
0	Toạ độ train	115	132	1928	3680	阿房废墟			0	pink
0	Toạ độ train	115	132	1872	3744	阿房废墟			0	pink
0	Toạ độ train	115	132	1816	3760	阿房废墟			0	pink
0	Toạ độ train	115	132	1960	3824	阿房废墟			0	pink
0	Toạ độ train	115	136	1568	3200	鼓浪屿			0	pink
0	Toạ độ train	115	136	1560	3296	鼓浪屿			0	pink
0	Toạ độ train	115	136	1600	3376	鼓浪屿			0	pink
0	Toạ độ train	115	136	1584	3472	鼓浪屿			0	pink
0	Toạ độ train	115	136	1616	3088	鼓浪屿			0	pink
0	Toạ độ train	115	136	1632	3200	鼓浪屿			0	pink
0	Toạ độ train	115	136	1672	3216	鼓浪屿			0	pink
0	Toạ độ train	115	136	1640	3296	鼓浪屿			0	pink
0	Toạ độ train	115	136	1880	3120	鼓浪屿			0	pink
0	Toạ độ train	115	136	1912	3152	鼓浪屿			0	pink
0	Toạ độ train	115	136	1840	3248	鼓浪屿			0	pink
0	Toạ độ train	115	136	1888	3328	鼓浪屿			0	pink
0	Toạ độ train	115	136	1832	3344	鼓浪屿			0	pink
0	Toạ độ train	115	136	1896	3392	鼓浪屿			0	pink
0	Toạ độ train	115	136	1848	3440	鼓浪屿			0	pink
0	Toạ độ train	115	136	1888	3472	鼓浪屿			0	pink
0	Toạ độ train	115	131	1648	3312	月牙泉			0	pink
0	Toạ độ train	115	131	1728	3328	月牙泉			0	pink
0	Toạ độ train	115	131	1648	3392	月牙泉			0	pink
0	Toạ độ train	115	131	1704	3424	月牙泉			0	pink
0	Toạ độ train	115	131	1848	3232	月牙泉			0	pink
0	Toạ độ train	115	131	1888	3216	月牙泉			0	pink
0	Toạ độ train	115	131	1800	3280	月牙泉			0	pink
0	Toạ độ train	115	131	1936	3280	月牙泉			0	pink
0	Toạ độ train	115	131	1864	3312	月牙泉			0	pink
0	Toạ độ train	115	131	1896	3376	月牙泉			0	pink
0	Toạ độ train	115	131	1664	3616	月牙泉			0	pink
0	Toạ độ train	115	131	1728	3600	月牙泉			0	pink
0	Toạ độ train	115	131	1792	3616	月牙泉			0	pink
0	Toạ độ train	115	131	1696	3696	月牙泉			0	pink
0	Toạ độ train	115	131	1744	3696	月牙泉			0	pink
0	Toạ độ train	115	131	1808	3696	月牙泉			0	pink
0	Toạ độ train	115	131	1920	3440	月牙泉			0	pink
0	Toạ độ train	115	131	1888	3488	月牙泉			0	pink
0	Toạ độ train	115	131	1936	3504	月牙泉			0	pink
0	Toạ độ train	115	131	1840	3584	月牙泉			0	pink
0	Toạ độ train	115	131	1840	3680	月牙泉			0	pink
0	Toạ độ train	115	131	1904	3648	月牙泉			0	pink
0	Toạ độ train	115	130	1600	3344	蒙古王庭			0	pink
0	Toạ độ train	115	130	1664	3328	蒙古王庭			0	pink
0	Toạ độ train	115	130	1736	3312	蒙古王庭			0	pink
0	Toạ độ train	115	130	1656	3408	蒙古王庭			0	pink
0	Toạ độ train	115	130	1816	3264	蒙古王庭			0	pink
0	Toạ độ train	115	130	1800	3344	蒙古王庭			0	pink
0	Toạ độ train	115	130	1776	3424	蒙古王庭			0	pink
0	Toạ độ train	115	130	1824	3424	蒙古王庭			0	pink
0	Toạ độ train	115	130	1776	3472	蒙古王庭			0	pink
0	Toạ độ train	115	130	1816	3520	蒙古王庭			0	pink
0	Toạ độ train	115	130	1608	3488	蒙古王庭			0	pink
0	Toạ độ train	115	130	1584	3552	蒙古王庭			0	pink
0	Toạ độ train	115	130	1616	3600	蒙古王庭			0	pink
0	Toạ độ train	115	130	1648	3696	蒙古王庭			0	pink
0	Toạ độ train	115	130	1712	3568	蒙古王庭			0	pink
0	Toạ độ train	115	130	1760	3568	蒙古王庭			0	pink
0	Toạ độ train	115	130	1728	3648	蒙古王庭			0	pink
0	Toạ độ train	115	130	1776	3664	蒙古王庭			0	pink
0	Phong		493	1808	3216	海陵王墓			0	purple
0	Lâm		493	1896	3158	海陵王墓			0	purple
0	Hỏa		493	1816	3242	海陵王墓			0	purple
0	Sơn		493	1826	3192	海陵王墓			0	purple
0	LONG HỒN SỨ		2150	1815	3509	Ngột Lạt Hải Thành		0		yellow
0	LONG HỒN SỨ		2150	1861	3277	Ngột Lạt Hải Thành		0		yellow
0	LONG HỒN SỨ		2150	1931	3730	Ngột Lạt Hải Thành		0		yellow
0	LONG HỒN SỨ		2150	1751	3550	Ngột Lạt Hải Thành		0		yellow
0	LONG HỒN SỨ		2150	1945	3402	Ngột Lạt Hải Thành		0		yellow
0	LONG HỒN SỨ		2150	1684	3329	Ngột Lạt Hải Thành		0		yellow
0	LONG HỒN SỨ		2149	1752	3631	Diêm Châu		0		yellow
0	LONG HỒN SỨ		2149	1909	3737	Diêm Châu		0		yellow
0	LONG HỒN SỨ		2149	1880	3359	Diêm Châu		0		yellow
0	LONG HỒN SỨ		2149	1752	3480	Diêm Châu		0		yellow
0	LONG HỒN SỨ		2149	1771	3257	Diêm Châu		0		yellow
0	LONG HỒN SỨ		2149	1932	3567	Diêm Châu		0		yellow
0	LONG HỒN SỨ		2148	1902	2845	Đông Hạ Lan Sơn		0		yellow
0	LONG HỒN SỨ		2148	1680	2996	Đông Hạ Lan Sơn		0		yellow
0	LONG HỒN SỨ		2148	1849	3029	Đông Hạ Lan Sơn		0		yellow
0	LONG HỒN SỨ		2148	1805	3299	Đông Hạ Lan Sơn		0		yellow
0	LONG HỒN SỨ		2148	1614	3248	Đông Hạ Lan Sơn		0		yellow
0	LONG HỒN SỨ		2148	1919	3129	Đông Hạ Lan Sơn		0		yellow
0	LONG HỒN SỨ		2147	1866	3437	Cửa Ải Khắc Di Môn		0		yellow
0	LONG HỒN SỨ		2147	1968	3286	Cửa Ải Khắc Di Môn		0		yellow
0	LONG HỒN SỨ		2147	2030	3395	Cửa Ải Khắc Di Môn		0		yellow
0	LONG HỒN SỨ		2147	1861	3656	Cửa Ải Khắc Di Môn		0		yellow
0	LONG HỒN SỨ		2147	1771	3577	Cửa Ải Khắc Di Môn		0		yellow
0	LONG HỒN SỨ		2147	1731	3289	Cửa Ải Khắc Di Môn		0		yellow
