FromMapId	FromPosX	FromPosY	Type	Name	ToMapId	ToPosX	ToPosY	ToFightState	BeProtected	FromMap chú thích	ToMap chú thích		
22	57504	100832	trap	to_qingluodao	55	57088	121408	1		Thiên Vương Bang	Thanh Loa Đảo		
55	52032	106688	trap	to_luweidang_1	65	63296	119296	1		Thanh Loa Đảo	Đông Nam Lư Vĩ Đãng		
65	63424	119456	trap	to_qingluodao	55	52128	106944	1		Đông Nam Lư Vĩ Đãng	Thanh Loa Đảo		
2287	50272	104832	trap	to_qingluodao	2286	53344	122112	1		Khoang Thuyền 2 (Kênh 2)	Thanh Loa Đảo (Kênh 2)		
2286	53536	122264	trap	to_2ceng	2287	50496	104640	1		Thanh Loa Đảo (Kênh 2)	Khoang Thuyền 2 (Kênh 2)		
2287	52320	102880	trap	to_3ceng	2288	51424	103744	1		Khoang Thuyền 2 (Kênh 2)	Khoang Thuyền 3 (Kênh 2)		
2288	51360	104224	trap	3ceng22ceng	2287	52192	102976	1		Khoang Thuyền 3 (Kênh 2)	Khoang Thuyền 2 (Kênh 2)		
2286	57280	121632	trap	to_tianwangbang	22	57344	100928	1		Thanh Loa Đảo (Kênh 2)	Thiên Vương Bang		
2286	52032	106688	trap	to_luweidang_1	65	63296	119296	1		Thanh Loa Đảo (Kênh 2)	Đông Nam Lư Vĩ Đãng		
405	50752	102784	task	to_yanziwu	60	47488	95264	0		Ngoại Mộ Anh Hùng	Ngoài Yến Tử Ổ		
23	47008	95200	trap	to_kongquehe	2316	51712	111296	1	1	Biện Kinh Phủ	Khổng Tước Hà		
2316	51136	112160	trap	to_bianjing	23	46784	95840	0		Khổng Tước Hà	Biện Kinh Phủ		
29	58432	132512	trap	to_kongquehe	2316	54976	96928	1	1	Lâm An Phủ	Khổng Tước Hà		
2316	54752	96640	trap	to_linan	29	58144	132128	0		Khổng Tước Hà	Lâm An Phủ		
50	50112	104512	trap	to_yanziwu_1	2339	51584	86368	1	1	Cô Tô Thủy Tạ	Ngoài Yến Tử Ổ (Tuyến 2)		
2339	51744	85952	trap	to_gusushuixie	50	50784	104640	1	1	Ngoài Yến Tử Ổ (Tuyến 2)	Cô Tô Thủy Tạ		
2339	47744	94880	task	to_waizhong	2341	50848	102560	1		Ngoài Yến Tử Ổ (Tuyến 2)	Ngoại Mộ Anh Hùng (Tuyến 2)		
2341	50752	102784	task	to_yanziwu	2339	47488	95264	1		Ngoại Mộ Anh Hùng (Tuyến 2)	Ngoài Yến Tử Ổ (Tuyến 2)		
2339	47360	104768	task	to_yingsunjiao	2342	52416	98048	1		Ngoài Yến Tử Ổ (Tuyến 2)	Ưng Chuẩn Giác (Tuyến 2)		
2342	52544	97856	task	to_yanziwu	2339	47808	104576	1		Ưng Chuẩn Giác (Tuyến 2)	Ngoài Yến Tử Ổ (Tuyến 2)		
2339	45344	86560	task	to_menghuxiang1	2343	49920	104224	1		Ngoài Yến Tử Ổ (Tuyến 2)	Mãnh Hổ Hạng (Tuyến 2)		
2343	51392	98720	task	to_yanziwu	2339	45440	86784	1		Mãnh Hổ Hạng (Tuyến 2)	Ngoài Yến Tử Ổ (Tuyến 2)		
2339	43680	87072	task	to_dishuidong	2345	51488	110560	1		Ngoài Yến Tử Ổ (Tuyến 2)	Trích Thủy Động (Tuyến 2)		
2345	51520	110752	task	to_yanziwu	2339	43616	87392	1		Trích Thủy Động (Tuyến 2)	Ngoài Yến Tử Ổ (Tuyến 2)		
2339	49184	96480	task	to_cangyunxuan	2346	51392	102688	0		Ngoài Yến Tử Ổ (Tuyến 2)	Tàng Vân Hiên (Tuyến 2)		
2346	51264	102720	task	to_yanziwu	2339	49056	96640	1		Tàng Vân Hiên (Tuyến 2)	Ngoài Yến Tử Ổ (Tuyến 2)		
2339	46208	99616	task	to_liugui	2347	51360	102080	0		Ngoài Yến Tử Ổ (Tuyến 2)	Biệt Viện Trường Giang (Tuyến 2)		
2347	51456	102144	task	to_yanziwu	2339	46176	99808	1		Biệt Viện Trường Giang (Tuyến 2)	Ngoài Yến Tử Ổ (Tuyến 2)		
2340	59520	110848	task	to_shedong	2348	51296	103200	1		Tây Rừng Nguyên Sinh (Tuyến 2)	Xích Luyện Xà Động (Tuyến 2)		
2348	51040	103232	task	to_yuanshisenlin	2340	59488	111168	1		Xích Luyện Xà Động (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2340	56256	119136	task	to_yucangfeng	2359	51360	102976	0		Tây Rừng Nguyên Sinh (Tuyến 2)	Đăng Sát Khẩu Lâu (Tuyến 2)		
2359	51264	103040	task	to_yuanshisenlin	2340	56160	119232	1		Đăng Sát Khẩu Lâu (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2340	56320	117440	task	to_ganlugu	2349	51072	102944	1		Tây Rừng Nguyên Sinh (Tuyến 2)	Cam Lộ Cốc 1 (Tuyến 2)		
2340	57600	113888	task	to_yintong	2357	48896	100000	0		Tây Rừng Nguyên Sinh (Tuyến 2)	Phòng Ân Đồng (Tuyến 2)		
2357	48800	100128	task	to_yuanshisenlin	2340	57376	114080	1		Phòng Ân Đồng (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2340	57472	113696	task	to_yinfang	2358	49728	99840	0		Tây Rừng Nguyên Sinh (Tuyến 2)	Phòng Ân Phương (Tuyến 2)		
2358	49856	99872	task	to_yuanshisenlin	2340	57376	114080	1		Phòng Ân Phương (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2340	60416	111104	task	to_dingtaoling	2360	51328	102048	1		Tây Rừng Nguyên Sinh (Tuyến 2)	Nơi ở Mộc Thị (Tuyến 2)		
2360	51488	102176	task	to_yuanshisenlin	2340	60640	111168	1		Nơi ở Mộc Thị (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2340	51456	103744	task	to_gexialing	2361	51488	104064	1		Tây Rừng Nguyên Sinh (Tuyến 2)	Cuối Cát Hà Lĩnh (Tuyến 2)		
2361	51552	104704	task	to_yuanshisenlin	2340	51488	103904	1		Cuối Cát Hà Lĩnh (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2340	51456	103744	task	to_gexialing	2362	51488	104064	1		Tây Rừng Nguyên Sinh (Tuyến 2)	Cuối Cát Hà Lĩnh (Tuyến 2)		
2362	51552	104704	task	to_yuanshisenlin	2340	51488	103904	1		Cuối Cát Hà Lĩnh (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2340	59264	114240	task	to_wenxinge	2353	51424	102656	1		Tây Rừng Nguyên Sinh (Tuyến 2)	Vấn Tâm Các (Tuyến 2)		
2353	51296	102784	task	to_yuanshisenlin	2340	59424	114528	1		Vấn Tâm Các (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2340	59264	114240	task	to_wenxinge	2354	51424	102656	1		Tây Rừng Nguyên Sinh (Tuyến 2)	Vấn Tâm Các (Tuyến 2)		
2354	51296	102784	task	to_yuanshisenlin	2340	59424	114528	1		Vấn Tâm Các (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2339	42624	105728	trap	to_yanziwu_2	70	51584	86368	1	1	Ngoài Yến Tử Ổ (Tuyến 2)	Giữa Yến Tử Ổ		
2339	41056	102432	task	to_houdao	2344	51488	110560	1		Ngoài Yến Tử Ổ (Tuyến 2)	Đảo Khỉ (Tuyến 2)		
70	51744	85952	trap	to_yanziwu_1	2339	42688	105440	1	1	Giữa Yến Tử Ổ	Ngoài Yến Tử Ổ (Tuyến 2)		
2344	51520	110784	task	to_yanziwu	2339	41184	102528	1		Đảo Khỉ (Tuyến 2)	Ngoài Yến Tử Ổ (Tuyến 2)		
2340	51488	118944	task	to_nvwushouling	2356	51808	103040	1		Tây Rừng Nguyên Sinh (Tuyến 2)	Nữ Vu Oa Bằng (Tuyến 2)		
2340	60416	103072	trap	to_yuanshisenlin_1	64	56192	122432	1	1	Tây Rừng Nguyên Sinh (Tuyến 2)	Đông Rừng Nguyên Sinh		
2349	50848	102624	task	to_yuanshisenlin	2340	56224	117120	1		Cam Lộ Cốc 1 (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2349	54528	105824	task	to_ceng2	2350	51072	102944	1		Cam Lộ Cốc 1 (Tuyến 2)	Cam Lộ Cốc 2 (Tuyến 2)		
2350	50848	102624	task	to_ceng1	2349	54528	105568	1		Cam Lộ Cốc 2 (Tuyến 2)	Cam Lộ Cốc 1 (Tuyến 2)		
2350	54528	105824	task	to_jintou	2351	51008	102176	0		Cam Lộ Cốc 2 (Tuyến 2)	Cuối Cam Lộ Cốc (Tuyến 2)		
2350	54528	105824	task	to_jintou	2352	51008	102176	0		Cam Lộ Cốc 2 (Tuyến 2)	Cuối Cam Lộ Cốc (Tuyến 2)		
2351	51168	101920	task	to_ceng2	2350	54528	105568	1		Cuối Cam Lộ Cốc (Tuyến 2)	Cam Lộ Cốc 2 (Tuyến 2)		
2352	51168	101920	task	to_ceng2	2350	54528	105568	1		Cuối Cam Lộ Cốc (Tuyến 2)	Cam Lộ Cốc 2 (Tuyến 2)		
64	56032	123040	trap	to_yuanshisenlin_2	2340	60000	103936	1	1	Đông Rừng Nguyên Sinh	Tây Rừng Nguyên Sinh (Tuyến 2)		
2356	51840	103168	task	to_yuanshisenlin	2340	51584	119104	1		Nữ Vu Oa Bằng (Tuyến 2)	Tây Rừng Nguyên Sinh (Tuyến 2)		
2359	51264	103040	task	to_dengshakou	2363	56192	119264	1		Đăng Sát Khẩu Lâu (Tuyến 2)	Đăng Sát Khẩu (Tuyến 2)		
2363	56288	119200	task	to_yucangfeng	2359	51360	102976	0		Đăng Sát Khẩu (Tuyến 2)	Đăng Sát Khẩu Lâu (Tuyến 2)		
1	45600	96992	trap	to_xiaoyaopai	2364	46496	114336	0		Vân Trung Trấn	Tiêu Dao		
2364	46656	114848	trap	to_yunzhongzhen	1	45472	97120	0		Tiêu Dao	Vân Trung Trấn		
